dataset,policy_id,method,seed,round,labeled_count,labeled_ratio,mean_dsc_fg
msd_task07_pancreas,P3,CoreSet,1000,3,176,0.0704,0.2493122154583686
msd_task07_pancreas,P3,CoreSet,1000,4,250,0.1,0.3196051817634475
msd_task07_pancreas,P3,CoreSet,1000,5,375,0.15,0.3744977190479262
msd_task07_pancreas,P3,CoreSet,1000,6,500,0.2,0.40602659164180777
msd_task07_pancreas,P3,CoreSet,2000,0,25,0.01,0.10674807782788133
msd_task07_pancreas,P3,CoreSet,2000,1,50,0.02,0.12309148567388649
msd_task07_pancreas,P3,CoreSet,2000,2,100,0.04,0.19768590740270528
msd_task07_pancreas,P3,CoreSet,2000,3,176,0.0704,0.16716697014584644
msd_task07_pancreas,P3,CoreSet,2000,4,250,0.1,0.29452737000113305
msd_task07_pancreas,P3,CoreSet,2000,5,375,0.15,0.3203949214454218
msd_task07_pancreas,P3,CoreSet,2000,6,500,0.2,0.3679832600860442
msd_task07_pancreas,P3,CoreSet,3000,0,25,0.01,0.09391308139711728
msd_task07_pancreas,P3,CoreSet,3000,1,50,0.02,0.1844788347627663
msd_task07_pancreas,P3,CoreSet,3000,2,100,0.04,0.20169945761872463
msd_task07_pancreas,P3,CoreSet,3000,3,176,0.0704,0.298371687052494
msd_task07_pancreas,P3,CoreSet,3000,4,250,0.1,0.2495008271717237
msd_task07_pancreas,P3,CoreSet,3000,5,375,0.15,0.3324901346573704
msd_task07_pancreas,P3,CoreSet,3000,6,500,0.2,0.4466571720195452
msd_task07_pancreas,P4,BADGE,1000,0,25,0.01,0.16815121025654914
msd_task07_pancreas,P4,BADGE,1000,1,50,0.02,0.22979373067950074
msd_task07_pancreas,P4,BADGE,1000,2,100,0.04,0.2582499018450565
msd_task07_pancreas,P4,BADGE,1000,3,176,0.0704,0.2979928995843023
msd_task07_pancreas,P4,BADGE,1000,4,250,0.1,0.32727153943662873
msd_task07_pancreas,P4,BADGE,1000,5,375,0.15,0.3585743845575851
msd_task07_pancreas,P4,BADGE,1000,6,500,0.2,0.3945999222334848
msd_task07_pancreas,P4,BADGE,2000,0,25,0.01,0.10674807782788133
msd_task07_pancreas,P4,BADGE,2000,1,50,0.02,0.14195884543517936
msd_task07_pancreas,P4,BADGE,2000,2,100,0.04,0.2212431017564267
msd_task07_pancreas,P4,BADGE,2000,3,176,0.0704,0.27840669200012785
msd_task07_pancreas,P4,BADGE,2000,4,250,0.1,0.31987445241285434
msd_task07_pancreas,P4,BADGE,2000,5,375,0.15,0.3610761319334311
msd_task07_pancreas,P4,BADGE,2000,6,500,0.2,0.37167296846059816
msd_task07_pancreas,P4,BADGE,3000,0,25,0.01,0.09391308139711728
msd_task07_pancreas,P4,BADGE,3000,1,50,0.02,0.15046357342145952
msd_task07_pancreas,P4,BADGE,3000,2,100,0.04,0.2862365536589817
msd_task07_pancreas,P4,BADGE,3000,3,176,0.0704,0.3653476737714174
msd_task07_pancreas,P4,BADGE,3000,4,250,0.1,0.3817054986086905
msd_task07_pancreas,P4,BADGE,3000,5,375,0.15,0.3812432775547389
msd_task07_pancreas,P4,BADGE,3000,6,500,0.2,0.40539698637542326
msd_task07_pancreas,P5,Ent+Core,1000,0,25,0.01,0.16815121025654914
msd_task07_pancreas,P5,Ent+Core,1000,1,50,0.02,0.22097480252891963
msd_task07_pancreas,P5,Ent+Core,1000,2,100,0.04,0.2729529892860339
msd_task07_pancreas,P5,Ent+Core,1000,3,176,0.0704,0.3374024451569304
msd_task07_pancreas,P5,Ent+Core,1000,4,250,0.1,0.3136200324597212
msd_task07_pancreas,P5,Ent+Core,1000,5,375,0.15,0.3745976661390514
msd_task07_pancreas,P5,Ent+Core,1000,6,500,0.2,0.41226109580053555
msd_task07_pancreas,P5,Ent+Core,2000,0,25,0.01,0.10674807782788133
msd_task07_pancreas,P5,Ent+Core,2000,1,50,0.02,0.14662538185314944
msd_task07_pancreas,P5,Ent+Core,2000,2,100,0.04,0.2177105780044073
msd_task07_pancreas,P5,Ent+Core,2000,3,176,0.0704,0.28559369886006136
msd_task07_pancreas,P5,Ent+Core,2000,4,250,0.1,0.3042982471204158
msd_task07_pancreas,P5,Ent+Core,2000,5,375,0.15,0.3487194434168143
msd_task07_pancreas,P5,Ent+Core,2000,6,500,0.2,0.3499960533050956
msd_task07_pancreas,P5,Ent+Core,3000,0,25,0.01,0.09391308139711728
msd_task07_pancreas,P5,Ent+Core,3000,1,50,0.02,0.12165779355574607
msd_task07_pancreas,P5,Ent+Core,3000,2,100,0.04,0.18729913363578618
msd_task07_pancreas,P5,Ent+Core,3000,3,176,0.0704,0.3103465737508826
msd_task07_pancreas,P5,Ent+Core,3000,4,250,0.1,0.3326698782180752
msd_task07_pancreas,P5,Ent+Core,3000,5,375,0.15,0.38969645153579346
msd_task07_pancreas,P5,Ent+Core,3000,6,500,0.2,0.391766503110458
msd_task07_pancreas,P6,SelUnc,1000,0,25,0.01,0.16815121025654914
msd_task07_pancreas,P6,SelUnc,1000,1,50,0.02,0.19150872464317714
msd_task07_pancreas,P6,SelUnc,1000,2,100,0.04,0.1653145542871881
msd_task07_pancreas,P6,SelUnc,1000,3,176,0.0704,0.29070033336389905
msd_task07_pancreas,P6,SelUnc,1000,4,250,0.1,0.2936836599464812
msd_task07_pancreas,P6,SelUnc,1000,5,375,0.15,0.3195381313820509
msd_task07_pancreas,P6,SelUnc,1000,6,500,0.2,0.37563361492120423
msd_task07_pancreas,P6,SelUnc,2000,0,25,0.01,0.10674807782788133
msd_task07_pancreas,P6,SelUnc,2000,1,50,0.02,0.09418160823823356
msd_task07_pancreas,P6,SelUnc,2000,2,100,0.04,0.23942567812783086
msd_task07_pancreas,P6,SelUnc,2000,3,176,0.0704,0.29372057117812994
msd_task07_pancreas,P6,SelUnc,2000,4,250,0.1,0.3053583349010668
msd_task07_pancreas,P6,SelUnc,2000,5,375,0.15,0.31641867647990574
msd_task07_pancreas,P6,SelUnc,2000,6,500,0.2,0.35991353655742797
msd_task07_pancreas,P6,SelUnc,3000,0,25,0.01,0.09391308139711728
msd_task07_pancreas,P6,SelUnc,3000,1,50,0.02,0.16297771000011882
msd_task07_pancreas,P6,SelUnc,3000,2,100,0.04,0.19184562955169937
msd_task07_pancreas,P6,SelUnc,3000,3,176,0.0704,0.2986830874228275
msd_task07_pancreas,P6,SelUnc,3000,4,250,0.1,0.3127134910773937
msd_task07_pancreas,P6,SelUnc,3000,5,375,0.15,0.35304631235479905
msd_task07_pancreas,P6,SelUnc,3000,6,500,0.2,0.3944627415933873
msd_task07_pancreas,P7,SAM-Core,1000,0,25,0.01,0.16815121025654914
msd_task07_pancreas,P7,SAM-Core,1000,1,50,0.02,0.1749160122203702
msd_task07_pancreas,P7,SAM-Core,1000,2,100,0.04,0.2469676815936321
msd_task07_pancreas,P7,SAM-Core,1000,3,176,0.0704,0.30329660571823136
msd_task07_pancreas,P7,SAM-Core,1000,4,250,0.1,0.3228192227764151
msd_task07_pancreas,P7,SAM-Core,1000,5,375,0.15,0.39625512543117486
msd_task07_pancreas,P7,SAM-Core,1000,6,500,0.2,0.36598276953040426
msd_task07_pancreas,P7,SAM-Core,2000,0,25,0.01,0.10674807782788133
msd_task07_pancreas,P7,SAM-Core,2000,1,50,0.02,0.12898958136057628
msd_task07_pancreas,P7,SAM-Core,2000,2,100,0.04,0.191404918927521
msd_task07_pancreas,P7,SAM-Core,2000,3,176,0.0704,0.23110373725858077
msd_task07_pancreas,P7,SAM-Core,2000,4,250,0.1,0.29180630955574505
msd_task07_pancreas,P7,SAM-Core,2000,5,375,0.15,0.3348404342242326
msd_task07_pancreas,P7,SAM-Core,2000,6,500,0.2,0.384604382376029
msd_task07_pancreas,P7,SAM-Core,3000,0,25,0.01,0.09391308139711728
msd_task07_pancreas,P7,SAM-Core,3000,1,50,0.02,0.13184352120369505
msd_task07_pancreas,P7,SAM-Core,3000,2,100,0.04,0.22594412083132856
msd_task07_pancreas,P7,SAM-Core,3000,3,176,0.0704,0.28164008991660255
msd_task07_pancreas,P7,SAM-Core,3000,4,250,0.1,0.2929340523535047
msd_task07_pancreas,P7,SAM-Core,3000,5,375,0.15,0.3005286810782029
msd_task07_pancreas,P7,SAM-Core,3000,6,500,0.2,0.3703277232151045
msd_task07_pancreas,P8,TypiClust,1000,0,25,0.01,0.16815121025654914
msd_task07_pancreas,P8,TypiClust,1000,1,50,0.02,0.253900692581075
msd_task07_pancreas,P8,TypiClust,1000,2,100,0.04,0.24264624815260052
msd_task07_pancreas,P8,TypiClust,1000,3,176,0.0704,0.2808465446540101
msd_task07_pancreas,P8,TypiClust,1000,4,250,0.1,0.3740864007351467
msd_task07_pancreas,P8,TypiClust,1000,5,375,0.15,0.3459275356803131
msd_task07_pancreas,P8,TypiClust,1000,6,500,0.2,0.3333447585661103
msd_task07_pancreas,P8,TypiClust,2000,0,25,0.01,0.10674807782788133
msd_task07_pancreas,P8,TypiClust,2000,1,50,0.02,0.145526114800917
msd_task07_pancreas,P8,TypiClust,2000,2,100,0.04,0.28628766178592
msd_task07_pancreas,P8,TypiClust,2000,3,176,0.0704,0.2966397559495076
msd_task07_pancreas,P8,TypiClust,2000,4,250,0.1,0.4031154407522897
msd_task07_pancreas,P8,TypiClust,2000,5,375,0.15,0.41163323406314095
msd_task07_pancreas,P8,TypiClust,2000,6,500,0.2,0.3553826283349449
msd_task07_pancreas,P8,TypiClust,3000,0,25,0.01,0.09391308139711728
msd_task07_pancreas,P8,TypiClust,3000,1,50,0.02,0.22982662191888137
msd_task07_pancreas,P8,TypiClust,3000,2,100,0.04,0.23049553397285372
msd_task07_pancreas,P8,TypiClust,3000,3,176,0.0704,0.28323625634058375
msd_task07_pancreas,P8,TypiClust,3000,4,250,0.1,0.34021564752146616
msd_task07_pancreas,P8,TypiClust,3000,5,375,0.15,0.3849357559962365
msd_task07_pancreas,P8,TypiClust,3000,6,500,0.2,0.33621746588850265
msd_task07_pancreas,P9,PAAL,1000,0,25,0.01,0.16815121025654914
msd_task07_pancreas,P9,PAAL,1000,1,50,0.02,0.14808681806612045
msd_task07_pancreas,P9,PAAL,1000,2,100,0.04,0.2252714298959507
msd_task07_pancreas,P9,PAAL,1000,3,176,0.0704,0.2638886201929858
msd_task07_pancreas,P9,PAAL,1000,4,250,0.1,0.3329115532503408
msd_task07_pancreas,P9,PAAL,1000,5,375,0.15,0.35144758667542647
msd_task07_pancreas,P9,PAAL,1000,6,500,0.2,0.35034550012218885
msd_task07_pancreas,P9,PAAL,2000,0,25,0.01,0.10674807782788133
msd_task07_pancreas,P9,PAAL,2000,1,50,0.02,0.13792531613180498
msd_task07_pancreas,P9,PAAL,2000,2,100,0.04,0.15284734236792288
msd_task07_pancreas,P9,PAAL,2000,3,176,0.0704,0.18330402785690728
msd_task07_pancreas,P9,PAAL,2000,4,250,0.1,0.2607018017920796
msd_task07_pancreas,P9,PAAL,2000,5,375,0.15,0.32595816321939947
msd_task07_pancreas,P9,PAAL,2000,6,500,0.2,0.2796938565472949
msd_task07_pancreas,P9,PAAL,3000,0,25,0.01,0.09391308139711728
msd_task07_pancreas,P9,PAAL,3000,1,50,0.02,0.17918922408782967
msd_task07_pancreas,P9,PAAL,3000,2,100,0.04,0.20813768808857627
msd_task07_pancreas,P9,PAAL,3000,3,176,0.0704,0.17422502217694147
msd_task07_pancreas,P9,PAAL,3000,4,250,0.1,0.28434336929974563
msd_task07_pancreas,P9,PAAL,3000,5,375,0.15,0.2921712871672285
msd_task07_pancreas,P9,PAAL,3000,6,500,0.2,0.3361709016149203
msd_task09_spleen,P0,Random,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P0,Random,1000,1,15,0.0204,0.820072040720458
msd_task09_spleen,P0,Random,1000,2,30,0.0408,0.9182677533626904
msd_task09_spleen,P0,Random,1000,3,52,0.0707,0.9525600680432912
msd_task09_spleen,P0,Random,1000,4,74,0.1005,0.9413351581419663
msd_task09_spleen,P0,Random,1000,5,111,0.1508,0.9540860651638832
msd_task09_spleen,P0,Random,1000,6,148,0.2011,0.9466630525467075
msd_task09_spleen,P0,Random,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P0,Random,2000,1,13,0.0202,0.7135144068491899
msd_task09_spleen,P0,Random,2000,2,26,0.0404,0.8557035681481733
msd_task09_spleen,P0,Random,2000,3,46,0.0714,0.8837825725536611
msd_task09_spleen,P0,Random,2000,4,65,0.1009,0.8757205529798263
msd_task09_spleen,P0,Random,2000,5,97,0.1506,0.8897563921155687
msd_task09_spleen,P0,Random,2000,6,129,0.2003,0.8992072545899317
msd_task09_spleen,P0,Random,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P0,Random,3000,1,15,0.0207,0.6740749484885059
msd_task09_spleen,P0,Random,3000,2,29,0.04,0.8526530339249595
msd_task09_spleen,P0,Random,3000,3,51,0.0703,0.799851228287538
msd_task09_spleen,P0,Random,3000,4,73,0.1007,0.9190206642259799
msd_task09_spleen,P0,Random,3000,5,109,0.1503,0.9220528026263103
msd_task09_spleen,P0,Random,3000,6,145,0.2,0.9289691124493586
msd_task09_spleen,P1,Entropy,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P1,Entropy,1000,1,15,0.0204,0.7330059088496136
msd_task09_spleen,P1,Entropy,1000,2,30,0.0408,0.8132083791215416
msd_task09_spleen,P1,Entropy,1000,3,52,0.0707,0.9090693691944159
msd_task09_spleen,P1,Entropy,1000,4,74,0.1005,0.9067723494178684
msd_task09_spleen,P1,Entropy,1000,5,111,0.1508,0.9345093095239704
msd_task09_spleen,P1,Entropy,1000,6,148,0.2011,0.9494825443682308
msd_task09_spleen,P1,Entropy,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P1,Entropy,2000,1,13,0.0202,0.6141172817696976
msd_task09_spleen,P1,Entropy,2000,2,26,0.0404,0.8018691089872304
msd_task09_spleen,P1,Entropy,2000,3,46,0.0714,0.6204271025739841
msd_task09_spleen,P1,Entropy,2000,4,65,0.1009,0.8139355002158013
msd_task09_spleen,P1,Entropy,2000,5,97,0.1506,0.897679372127437
msd_task09_spleen,P1,Entropy,2000,6,129,0.2003,0.9183396888416666
msd_task09_spleen,P1,Entropy,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P1,Entropy,3000,1,15,0.0207,0.7017361987907433
msd_task09_spleen,P1,Entropy,3000,2,29,0.04,0.7862831565658396
msd_task09_spleen,P1,Entropy,3000,3,51,0.0703,0.8700378075681344
msd_task09_spleen,P1,Entropy,3000,4,73,0.1007,0.9089992806706814
msd_task09_spleen,P1,Entropy,3000,5,109,0.1503,0.9011332659022768
msd_task09_spleen,P1,Entropy,3000,6,145,0.2,0.9124494570472088
msd_task09_spleen,P2,BALD,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P2,BALD,1000,1,15,0.0204,0.7832660850891127
msd_task09_spleen,P2,BALD,1000,2,30,0.0408,0.9179009904431993
msd_task09_spleen,P2,BALD,1000,3,52,0.0707,0.9291399445543517
msd_task09_spleen,P2,BALD,1000,4,74,0.1005,0.9380867952640014
msd_task09_spleen,P2,BALD,1000,5,111,0.1508,0.9389022616698017
msd_task09_spleen,P2,BALD,1000,6,148,0.2011,0.9472560664416142
msd_task09_spleen,P2,BALD,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P2,BALD,2000,1,13,0.0202,0.7944894526268802
msd_task09_spleen,P2,BALD,2000,2,26,0.0404,0.8174145256354378
msd_task09_spleen,P2,BALD,2000,3,46,0.0714,0.882759480174645
msd_task09_spleen,P2,BALD,2000,4,65,0.1009,0.908624650202316
msd_task09_spleen,P2,BALD,2000,5,97,0.1506,0.9164026487985196
msd_task09_spleen,P2,BALD,2000,6,129,0.2003,0.9107015619969374
msd_task09_spleen,P2,BALD,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P2,BALD,3000,1,15,0.0207,0.7360955169859926
msd_task09_spleen,P2,BALD,3000,2,29,0.04,0.8718835702954177
msd_task09_spleen,P2,BALD,3000,3,51,0.0703,0.8893689238423033
msd_task09_spleen,P2,BALD,3000,4,73,0.1007,0.8778564036615027
msd_task09_spleen,P2,BALD,3000,5,109,0.1503,0.9086122046172207
msd_task09_spleen,P2,BALD,3000,6,145,0.2,0.9122753904782354
msd_task09_spleen,P3,CoreSet,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P3,CoreSet,1000,1,15,0.0204,0.878099001370056
msd_task09_spleen,P3,CoreSet,1000,2,30,0.0408,0.8329243744868196
msd_task09_spleen,P3,CoreSet,1000,3,52,0.0707,0.9365270046355412
msd_task09_spleen,P3,CoreSet,1000,4,74,0.1005,0.9460992119321625
msd_task09_spleen,P3,CoreSet,1000,5,111,0.1508,0.9426950589784469
msd_task09_spleen,P3,CoreSet,1000,6,148,0.2011,0.9565824187222999
msd_task09_spleen,P3,CoreSet,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P3,CoreSet,2000,1,13,0.0202,0.33725573107851103
msd_task09_spleen,P3,CoreSet,2000,2,26,0.0404,0.7282001613523006
msd_task09_spleen,P3,CoreSet,2000,3,46,0.0714,0.8522425726092353
msd_task09_spleen,P3,CoreSet,2000,4,65,0.1009,0.8649991914283246
msd_task09_spleen,P3,CoreSet,2000,5,97,0.1506,0.907868949816115
msd_task09_spleen,P3,CoreSet,2000,6,129,0.2003,0.9164380141143136
msd_task09_spleen,P3,CoreSet,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P3,CoreSet,3000,1,15,0.0207,0.744489653262901
msd_task09_spleen,P3,CoreSet,3000,2,29,0.04,0.8305160060423938
msd_task09_spleen,P3,CoreSet,3000,3,51,0.0703,0.871611747808932
msd_task09_spleen,P3,CoreSet,3000,4,73,0.1007,0.8737283520152825
msd_task09_spleen,P3,CoreSet,3000,5,109,0.1503,0.9451868339608833
msd_task09_spleen,P3,CoreSet,3000,6,145,0.2,0.919933658071525
msd_task09_spleen,P4,BADGE,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P4,BADGE,1000,1,15,0.0204,0.8487715314579709
msd_task09_spleen,P4,BADGE,1000,2,30,0.0408,0.8805175577704912
msd_task09_spleen,P4,BADGE,1000,3,52,0.0707,0.8669075876287212
msd_task09_spleen,P4,BADGE,1000,4,74,0.1005,0.9482852324740022
msd_task09_spleen,P4,BADGE,1000,5,111,0.1508,0.9426080140315011
msd_task09_spleen,P4,BADGE,1000,6,148,0.2011,0.9487565667590188
msd_task09_spleen,P4,BADGE,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P4,BADGE,2000,1,13,0.0202,0.6821257344295446
msd_task09_spleen,P4,BADGE,2000,2,26,0.0404,0.8569790367936108
msd_task09_spleen,P4,BADGE,2000,3,46,0.0714,0.900012580319019
msd_task09_spleen,P4,BADGE,2000,4,65,0.1009,0.899008930793826
msd_task09_spleen,P4,BADGE,2000,5,97,0.1506,0.8843284288995374
msd_task09_spleen,P4,BADGE,2000,6,129,0.2003,0.9166082644101663
msd_task09_spleen,P4,BADGE,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P4,BADGE,3000,1,15,0.0207,0.8233655602718938
msd_task09_spleen,P4,BADGE,3000,2,29,0.04,0.8666455434430326
msd_task09_spleen,P4,BADGE,3000,3,51,0.0703,0.9119295025791011
msd_task09_spleen,P4,BADGE,3000,4,73,0.1007,0.9016997182582208
msd_task09_spleen,P4,BADGE,3000,5,109,0.1503,0.8986030449094835
msd_task09_spleen,P4,BADGE,3000,6,145,0.2,0.9337698099856941
msd_task09_spleen,P5,Ent+Core,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P5,Ent+Core,1000,1,15,0.0204,0.8527506714483564
msd_task09_spleen,P5,Ent+Core,1000,2,30,0.0408,0.8287260618638532
msd_task09_spleen,P5,Ent+Core,1000,3,52,0.0707,0.9327468699173552
msd_task09_spleen,P5,Ent+Core,1000,4,74,0.1005,0.9410310055651541
msd_task09_spleen,P5,Ent+Core,1000,5,111,0.1508,0.9375817932806714
msd_task09_spleen,P5,Ent+Core,1000,6,148,0.2011,0.9457780290572184
msd_task09_spleen,P5,Ent+Core,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P5,Ent+Core,2000,1,13,0.0202,0.6814208073896573
msd_task09_spleen,P5,Ent+Core,2000,2,26,0.0404,0.7644919352131703
msd_task09_spleen,P5,Ent+Core,2000,3,46,0.0714,0.8619576073704152
msd_task09_spleen,P5,Ent+Core,2000,4,65,0.1009,0.9067070307549702
msd_task09_spleen,P5,Ent+Core,2000,5,97,0.1506,0.9209783344596231
msd_task09_spleen,P5,Ent+Core,2000,6,129,0.2003,0.9111395429955689
msd_task09_spleen,P5,Ent+Core,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P5,Ent+Core,3000,1,15,0.0207,0.7557424799102388
msd_task09_spleen,P5,Ent+Core,3000,2,29,0.04,0.8296769474206627
msd_task09_spleen,P5,Ent+Core,3000,3,51,0.0703,0.8922143078650181
msd_task09_spleen,P5,Ent+Core,3000,4,73,0.1007,0.9091089983863208
msd_task09_spleen,P5,Ent+Core,3000,5,109,0.1503,0.9094254383250844
msd_task09_spleen,P5,Ent+Core,3000,6,145,0.2,0.8967640645356917
msd_task09_spleen,P6,SelUnc,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P6,SelUnc,1000,1,15,0.0204,0.8567034589035726
msd_task09_spleen,P6,SelUnc,1000,2,30,0.0408,0.8399391111114504
msd_task09_spleen,P6,SelUnc,1000,3,52,0.0707,0.915445983534488
msd_task09_spleen,P6,SelUnc,1000,4,74,0.1005,0.8876307891273736
msd_task09_spleen,P6,SelUnc,1000,5,111,0.1508,0.9390103234978167
msd_task09_spleen,P6,SelUnc,1000,6,148,0.2011,0.9183603163522993
msd_task09_spleen,P6,SelUnc,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P6,SelUnc,2000,1,13,0.0202,0.3399266365994815
msd_task09_spleen,P6,SelUnc,2000,2,26,0.0404,0.7117685381671597
msd_task09_spleen,P6,SelUnc,2000,3,46,0.0714,0.7577514509246911
msd_task09_spleen,P6,SelUnc,2000,4,65,0.1009,0.8558109163004893
msd_task09_spleen,P6,SelUnc,2000,5,97,0.1506,0.8437180720517162
msd_task09_spleen,P6,SelUnc,2000,6,129,0.2003,0.8754986054054953
msd_task09_spleen,P6,SelUnc,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P6,SelUnc,3000,1,15,0.0207,0.5504203350064837
msd_task09_spleen,P6,SelUnc,3000,2,29,0.04,0.7555288659460649
msd_task09_spleen,P6,SelUnc,3000,3,51,0.0703,0.7745545178142121
msd_task09_spleen,P6,SelUnc,3000,4,73,0.1007,0.8168518031143294
msd_task09_spleen,P6,SelUnc,3000,5,109,0.1503,0.8840175071060855
msd_task09_spleen,P6,SelUnc,3000,6,145,0.2,0.8386228187222374
msd_task09_spleen,P7,SAM-Core,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P7,SAM-Core,1000,1,15,0.0204,0.8430536451519397
msd_task09_spleen,P7,SAM-Core,1000,2,30,0.0408,0.8778583532478869
msd_task09_spleen,P7,SAM-Core,1000,3,52,0.0707,0.913955564639983
msd_task09_spleen,P7,SAM-Core,1000,4,74,0.1005,0.9324121893490263
msd_task09_spleen,P7,SAM-Core,1000,5,111,0.1508,0.9407562937749366
msd_task09_spleen,P7,SAM-Core,1000,6,148,0.2011,0.931164097771666
msd_task09_spleen,P7,SAM-Core,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P7,SAM-Core,2000,1,13,0.0202,0.6506719938625389
msd_task09_spleen,P7,SAM-Core,2000,2,26,0.0404,0.8042800540508693
msd_task09_spleen,P7,SAM-Core,2000,3,46,0.0714,0.8575600637813345
msd_task09_spleen,P7,SAM-Core,2000,4,65,0.1009,0.9121472879283627
msd_task09_spleen,P7,SAM-Core,2000,5,97,0.1506,0.9196909531993434
msd_task09_spleen,P7,SAM-Core,2000,6,129,0.2003,0.9202947765816311
msd_task09_spleen,P7,SAM-Core,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P7,SAM-Core,3000,1,15,0.0207,0.7755398230897401
msd_task09_spleen,P7,SAM-Core,3000,2,29,0.04,0.8234492980725281
msd_task09_spleen,P7,SAM-Core,3000,3,51,0.0703,0.7683055031847693
msd_task09_spleen,P7,SAM-Core,3000,4,73,0.1007,0.859626946952836
msd_task09_spleen,P7,SAM-Core,3000,5,109,0.1503,0.8834128717288081
msd_task09_spleen,P7,SAM-Core,3000,6,145,0.2,0.9083612456767105
msd_task09_spleen,P8,TypiClust,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P8,TypiClust,1000,1,15,0.0204,0.7930026934950584
msd_task09_spleen,P8,TypiClust,1000,2,30,0.0408,0.8267311835539857
msd_task09_spleen,P8,TypiClust,1000,3,52,0.0707,0.9315468245031262
msd_task09_spleen,P8,TypiClust,1000,4,74,0.1005,0.9320949414200098
msd_task09_spleen,P8,TypiClust,1000,5,111,0.1508,0.908175525101399
msd_task09_spleen,P8,TypiClust,1000,6,148,0.2011,0.9287097014272252
msd_task09_spleen,P8,TypiClust,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P8,TypiClust,2000,1,13,0.0202,0.6557510926119083
msd_task09_spleen,P8,TypiClust,2000,2,26,0.0404,0.8667205001739564
msd_task09_spleen,P8,TypiClust,2000,3,46,0.0714,0.8728422510294876
msd_task09_spleen,P8,TypiClust,2000,4,65,0.1009,0.881467689747976
msd_task09_spleen,P8,TypiClust,2000,5,97,0.1506,0.9036928957608636
msd_task09_spleen,P8,TypiClust,2000,6,129,0.2003,0.8972995179879246
msd_task09_spleen,P8,TypiClust,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P8,TypiClust,3000,1,15,0.0207,0.7879352208453254
msd_task09_spleen,P8,TypiClust,3000,2,29,0.04,0.8598425491852392
msd_task09_spleen,P8,TypiClust,3000,3,51,0.0703,0.8746998509845699
msd_task09_spleen,P8,TypiClust,3000,4,73,0.1007,0.8993068125180977
msd_task09_spleen,P8,TypiClust,3000,5,109,0.1503,0.8963285608199398
msd_task09_spleen,P8,TypiClust,3000,6,145,0.2,0.9183998228496124
msd_task09_spleen,P9,PAAL,1000,0,8,0.0109,0.7404226419483122
msd_task09_spleen,P9,PAAL,1000,1,15,0.0204,0.8140898792498193
msd_task09_spleen,P9,PAAL,1000,2,30,0.0408,0.8094675493127559
msd_task09_spleen,P9,PAAL,1000,3,52,0.0707,0.9030982488739464
msd_task09_spleen,P9,PAAL,1000,4,74,0.1005,0.8904685427453505
msd_task09_spleen,P9,PAAL,1000,5,111,0.1508,0.9228556247486279
msd_task09_spleen,P9,PAAL,1000,6,148,0.2011,0.9189673627824197
msd_task09_spleen,P9,PAAL,2000,0,8,0.0124,0.4090500510990771
msd_task09_spleen,P9,PAAL,2000,1,13,0.0202,0.5985326076251896
msd_task09_spleen,P9,PAAL,2000,2,26,0.0404,0.771329579280053
msd_task09_spleen,P9,PAAL,2000,3,46,0.0714,0.8185572403532575
msd_task09_spleen,P9,PAAL,2000,4,65,0.1009,0.8051729071906839
msd_task09_spleen,P9,PAAL,2000,5,97,0.1506,0.8611719270500824
msd_task09_spleen,P9,PAAL,2000,6,129,0.2003,0.8058723456511692
msd_task09_spleen,P9,PAAL,3000,0,8,0.011,0.7328338084082491
msd_task09_spleen,P9,PAAL,3000,1,15,0.0207,0.7145691032765515
msd_task09_spleen,P9,PAAL,3000,2,29,0.04,0.7481725370511014
msd_task09_spleen,P9,PAAL,3000,3,51,0.0703,0.6142267344600107
msd_task09_spleen,P9,PAAL,3000,4,73,0.1007,0.7905397233625324
